L;N;K;QBER;REPETITIONS
2,6,56,7,33
2,6,56,7,36
2,6,56,7,42
2,6,56,7,46
2,6,56,8,34
2,6,56,8,34
2,6,56,8,29
2,6,56,8,31
2,6,56,8,25
2,6,56,8,29
2,6,66,1,26
2,6,66,1,24
2,6,66,1,40
2,6,66,1,16
2,6,66,1,29
2,6,66,1,24
2,6,66,2,22
2,6,66,2,18
2,6,66,2,22
2,6,66,2,21
2,6,66,2,31
2,6,66,2,44
2,6,66,3,18
2,6,66,3,25
2,6,66,3,26
2,6,66,3,21
2,6,66,3,27
2,6,66,3,28
2,6,66,4,27
2,6,66,4,49
2,6,66,4,25
2,6,66,4,21
2,6,66,4,55
2,6,66,4,20
2,6,66,5,40
2,6,66,5,32
2,6,66,5,38
2,6,66,5,35
2,6,66,5,22
2,6,66,5,28
2,6,66,6,36
2,6,66,6,28
2,6,66,6,37
2,6,66,6,37
2,6,66,6,32
2,6,66,6,40
2,6,66,7,30
2,6,66,7,30
2,6,66,7,30
2,6,66,7,36
2,6,66,7,28
2,6,66,7,28
2,6,66,8,36
2,6,66,8,21
2,6,66,8,23
2,6,66,8,38
2,6,66,8,30
2,6,66,8,30
2,6,76,1,26
2,6,76,1,11
2,6,76,1,11
2,6,76,1,24
2,6,76,1,26
2,6,76,1,37
2,6,76,2,17
2,6,76,2,23
2,6,76,2,19
2,6,76,2,38
2,6,76,2,33
2,6,76,2,35
2,6,76,3,22
2,6,76,3,26
2,6,76,3,24
2,6,76,3,25
2,6,76,3,29
2,6,76,3,25
2,6,76,4,31
2,6,76,4,38
2,6,76,4,43
2,6,76,4,24
2,6,76,4,32
2,6,76,4,35
2,6,76,5,45
2,6,76,5,35
2,6,76,5,33
2,6,76,5,29
2,6,76,5,37
2,6,76,5,35
2,6,76,6,36
2,6,76,6,30
2,6,76,6,26
2,6,76,6,47
2,6,76,6,29
2,6,76,6,30
2,6,76,7,38
2,6,76,7,31
2,6,76,7,33
2,6,76,7,26
2,6,76,7,29
2,6,76,7,28
2,6,76,8,42
2,6,76,8,36
2,6,76,8,28
2,6,76,8,56
2,6,76,8,28
2,6,76,8,37
2,6,86,1,18
2,6,86,1,35
2,6,86,1,30
2,6,86,1,16
2,6,86,1,34
2,6,86,1,21
2,6,86,2,41
2,6,86,2,31
2,6,86,2,30
2,6,86,2,24
2,6,86,2,28
2,6,86,2,17
2,6,86,3,19
2,6,86,3,34
2,6,86,3,34
2,6,86,3,34
2,6,86,3,30
2,6,86,3,24
2,6,86,4,39
2,6,86,4,27
2,6,86,4,25
2,6,86,4,21
2,6,86,4,47
2,6,86,4,31
2,6,86,5,35
2,6,86,5,37
2,6,86,5,27
2,6,86,5,45
2,6,86,5,41
2,6,86,5,44
2,6,86,6,42
2,6,86,6,33
2,6,86,6,36
2,6,86,6,30
2,6,86,6,31
2,6,86,6,28
2,6,86,7,28
2,6,86,7,25
2,6,86,7,34
2,6,86,7,32
2,6,86,7,50
2,6,86,7,42
2,6,86,8,29
2,6,86,8,35
2,6,86,8,40
2,6,86,8,40
2,6,86,8,34
2,6,86,8,46
2,6,96,1,28
2,6,96,1,30
2,6,96,1,20
2,6,96,1,20
2,6,96,1,21
2,6,96,1,17
2,6,96,2,17
2,6,96,2,37
2,6,96,2,23
2,6,96,2,25
2,6,96,2,49
2,6,96,2,39
2,6,96,3,25
2,6,96,3,26
