1;80;80;2;192;BerTypes.RANDOM;1;56;1.0094847679138184;53
1;80;80;2;192;BerTypes.RANDOM;0;63;1.5590746402740479;77
1;80;80;2;192;BerTypes.RANDOM;2;43;0.9961440563201904;52
1;80;80;2;192;BerTypes.RANDOM;2;57;1.3533775806427002;72
1;80;80;2;192;BerTypes.RANDOM;3;50;1.5190701484680176;50
1;80;80;2;192;BerTypes.RANDOM;1;67;2.0122311115264893;82
1;80;80;2;128;BerTypes.BURSTY;0;16;0.56351637840271;24
1;80;80;2;128;BerTypes.BURSTY;1;5;0.37425899505615234;15
1;80;80;2;192;BerTypes.RANDOM;3;73;2.1179373264312744;80
1;80;80;2;128;BerTypes.BURSTY;0;4;0.2614006996154785;14
1;80;80;2;192;BerTypes.RANDOM;2;81;1.6660478115081787;81
1;80;80;2;128;BerTypes.BURSTY;2;30;0.8703491687774658;44
1;80;80;2;128;BerTypes.BURSTY;1;5;0.3748044967651367;20
1;80;80;2;128;BerTypes.BURSTY;2;5;0.3742210865020752;19
1;80;80;2;128;BerTypes.BURSTY;3;14;0.538447380065918;26
1;80;80;2;128;BerTypes.BURSTY;3;3;0.25484371185302734;13
1;80;80;2;192;BerTypes.RANDOM;3;44;1.2975552082061768;67
1;80;80;2;128;BerTypes.BURSTY;0;7;0.2061748504638672;11
1;80;80;3;288;BerTypes.RANDOM;0;47;1.0486807823181152;52
1;80;80;3;288;BerTypes.RANDOM;0;47;1.1085612773895264;59
1;80;80;2;128;BerTypes.BURSTY;1;5;0.4273862838745117;24
1;80;80;2;128;BerTypes.BURSTY;2;1;0.2519967555999756;14
1;80;80;2;128;BerTypes.BURSTY;3;8;0.3414936065673828;19
1;80;80;3;288;BerTypes.RANDOM;1;70;1.694434404373169;87
1;80;80;3;288;BerTypes.RANDOM;1;95;1.5971729755401611;84
1;80;80;3;288;BerTypes.RANDOM;0;51;1.429722547531128;75
1;80;80;3;288;BerTypes.RANDOM;2;44;1.1120147705078125;53
1;80;80;3;288;BerTypes.RANDOM;2;99;2.6299631595611572;92
1;80;80;3;288;BerTypes.RANDOM;1;44;2.2083539962768555;70
1;80;80;3;288;BerTypes.RANDOM;3;52;2.095017194747925;61
1;80;80;3;288;BerTypes.RANDOM;2;55;1.6879346370697021;70
1;80;80;3;192;BerTypes.BURSTY;0;40;1.3377306461334229;50
1;80;80;3;288;BerTypes.RANDOM;3;75;1.799990177154541;71
1;80;80;3;192;BerTypes.BURSTY;1;9;0.6471283435821533;29
1;80;80;3;192;BerTypes.BURSTY;2;8;0.6821932792663574;25
1;80;80;3;192;BerTypes.BURSTY;0;45;1.3757972717285156;56
1;80;80;3;288;BerTypes.RANDOM;3;33;1.617854118347168;65
1;80;80;3;192;BerTypes.BURSTY;3;8;0.4729757308959961;15
1;80;80;3;192;BerTypes.BURSTY;0;10;0.5884315967559814;21
1;80;80;3;192;BerTypes.BURSTY;1;11;0.616635799407959;19
1;80;80;3;192;BerTypes.BURSTY;1;30;1.6053001880645752;52
1;80;80;3;192;BerTypes.BURSTY;2;11;0.39126157760620117;16
1;80;80;3;192;BerTypes.BURSTY;2;12;0.5760619640350342;24
1;80;81;2;194;BerTypes.RANDOM;0;54;2.0304644107818604;67
1;80;80;3;192;BerTypes.BURSTY;3;2;0.25096893310546875;10
1;80;80;3;192;BerTypes.BURSTY;3;35;1.0439643859863281;44
1;80;81;2;194;BerTypes.RANDOM;0;59;1.619826316833496;81
1;80;81;2;194;BerTypes.RANDOM;1;55;1.7217826843261719;81
1;80;81;2;194;BerTypes.RANDOM;0;52;1.6358699798583984;81
1;80;81;2;194;BerTypes.RANDOM;2;40;1.0228285789489746;55
1;80;81;2;194;BerTypes.RANDOM;1;53;1.716233491897583;96
1;80;81;2;194;BerTypes.RANDOM;1;65;1.811213493347168;95
1;80;81;2;194;BerTypes.RANDOM;3;60;1.465475082397461;69
1;80;81;2;194;BerTypes.RANDOM;2;35;0.9949581623077393;45
1;80;81;2;129;BerTypes.BURSTY;0;12;0.28467893600463867;13
1;80;81;2;194;BerTypes.RANDOM;2;35;1.267232894897461;63
1;80;81;2;129;BerTypes.BURSTY;1;12;0.6266829967498779;31
1;80;81;2;194;BerTypes.RANDOM;3;52;1.4543673992156982;78
1;80;81;2;129;BerTypes.BURSTY;2;32;0.9058387279510498;47
1;80;81;2;129;BerTypes.BURSTY;0;2;0.28246593475341797;14
1;80;81;2;194;BerTypes.RANDOM;3;45;1.0767168998718262;58
1;80;81;2;129;BerTypes.BURSTY;1;4;0.2784309387207031;15
1;80;81;2;129;BerTypes.BURSTY;0;14;0.2901337146759033;16
1;80;81;2;129;BerTypes.BURSTY;3;17;0.4560384750366211;23
1;80;81;2;129;BerTypes.BURSTY;1;1;0.3160417079925537;18
1;80;81;2;129;BerTypes.BURSTY;2;10;0.6064305305480957;34
1;80;81;2;129;BerTypes.BURSTY;2;6;0.3095526695251465;17
1;80;81;2;129;BerTypes.BURSTY;3;8;0.24935364723205566;14
1;80;81;2;129;BerTypes.BURSTY;3;5;0.28353166580200195;16
1;80;81;3;291;BerTypes.RANDOM;0;48;1.275909185409546;67
1;80;81;3;291;BerTypes.RANDOM;0;49;1.6521215438842773;63
1;80;81;3;291;BerTypes.RANDOM;0;53;1.501683235168457;52
1;80;81;3;291;BerTypes.RANDOM;1;41;2.518381118774414;78
1;80;81;3;291;BerTypes.RANDOM;1;65;2.57291841506958;77
1;80;81;3;291;BerTypes.RANDOM;1;57;2.637312173843384;77
1;80;81;3;291;BerTypes.RANDOM;2;80;3.7459890842437744;104
1;80;81;3;291;BerTypes.RANDOM;2;60;2.650582790374756;81
1;80;81;3;291;BerTypes.RANDOM;2;70;2.723698139190674;85
1;80;81;3;291;BerTypes.RANDOM;3;61;1.6247358322143555;56
1;80;81;3;194;BerTypes.BURSTY;0;17;0.5892813205718994;23
1;80;81;3;291;BerTypes.RANDOM;3;59;2.422532558441162;89
1;80;81;3;291;BerTypes.RANDOM;3;73;2.8602023124694824;91
1;80;81;3;194;BerTypes.BURSTY;0;10;0.6082162857055664;15
1;80;81;3;194;BerTypes.BURSTY;0;10;1.0900466442108154;20
1;80;81;3;194;BerTypes.BURSTY;1;10;1.1211223602294922;21
1;80;81;3;194;BerTypes.BURSTY;1;46;2.2430765628814697;49
1;80;81;3;194;BerTypes.BURSTY;1;20;1.026777982711792;23
1;80;81;3;194;BerTypes.BURSTY;2;16;1.3377442359924316;30
1;80;81;3;194;BerTypes.BURSTY;2;11;1.4066252708435059;32
1;80;81;3;194;BerTypes.BURSTY;2;31;2.492887496948242;60
1;80;81;3;194;BerTypes.BURSTY;3;39;1.4444341659545898;39
1;80;81;3;194;BerTypes.BURSTY;3;8;0.709519624710083;23
1;80;81;3;194;BerTypes.BURSTY;3;13;0.7300863265991211;27
1;80;82;2;196;BerTypes.RANDOM;0;61;1.9004690647125244;65
1;80;82;2;196;BerTypes.RANDOM;0;57;1.9301409721374512;58
1;80;82;2;196;BerTypes.RANDOM;1;50;2.092744827270508;58
1;80;82;2;196;BerTypes.RANDOM;1;70;2.4819283485412598;70
1;80;82;2;196;BerTypes.RANDOM;0;89;3.827897310256958;109
1;80;82;2;196;BerTypes.RANDOM;2;45;2.027139663696289;69
1;80;82;2;196;BerTypes.RANDOM;2;73;2.667952060699463;86
1;80;82;2;196;BerTypes.RANDOM;1;80;3.072915554046631;94
1;80;80;2;192;BerTypes.RANDOM;0;60;1.6512815952301025;73
1;80;80;2;192;BerTypes.RANDOM;1;70;1.2112839221954346;65
1;80;80;2;192;BerTypes.RANDOM;0;62;1.3004155158996582;67
1;80;80;2;192;BerTypes.RANDOM;0;102;1.9744222164154053;103
1;80;80;2;192;BerTypes.RANDOM;1;55;1.6635558605194092;54
1;80;80;2;192;BerTypes.RANDOM;1;42;1.9207124710083008;65
1;80;80;2;192;BerTypes.RANDOM;2;63;2.300830841064453;87
1;80;80;2;192;BerTypes.RANDOM;2;72;1.9092738628387451;79
1;80;80;2;192;BerTypes.RANDOM;3;42;1.6427030563354492;73
1;80;80;2;192;BerTypes.RANDOM;2;84;2.1618287563323975;89
1;80;80;2;128;BerTypes.BURSTY;0;6;0.5196022987365723;22
1;80;80;2;128;BerTypes.BURSTY;1;13;0.47092270851135254;21
1;80;80;2;128;BerTypes.BURSTY;2;4;0.258530855178833;13
1;80;80;2;192;BerTypes.RANDOM;3;51;1.7387292385101318;75
1;80;80;2;128;BerTypes.BURSTY;3;9;0.6217153072357178;25
1;80;80;2;128;BerTypes.BURSTY;0;2;0.20166373252868652;8
1;80;80;2;128;BerTypes.BURSTY;1;3;0.3095216751098633;14
1;80;80;2;192;BerTypes.RANDOM;3;71;2.0043845176696777;83
1;80;80;2;128;BerTypes.BURSTY;2;8;0.37757229804992676;16
1;80;80;2;128;BerTypes.BURSTY;3;10;0.2955491542816162;12
1;80;80;2;128;BerTypes.BURSTY;0;7;0.46262073516845703;21
1;80;80;2;128;BerTypes.BURSTY;1;12;0.4884214401245117;21
1;80;80;3;288;BerTypes.RANDOM;0;46;1.5382616519927979;67
1;80;80;2;128;BerTypes.BURSTY;2;6;0.5329160690307617;25
1;80;80;2;128;BerTypes.BURSTY;3;5;0.20579242706298828;11
1;80;80;3;288;BerTypes.RANDOM;0;74;1.6855626106262207;81
1;80;80;3;288;BerTypes.RANDOM;1;74;1.3710455894470215;70
1;80;80;3;288;BerTypes.RANDOM;0;64;1.39194655418396;73
1;80;80;3;288;BerTypes.RANDOM;1;74;1.5657000541687012;80
1;80;80;2;192;BerTypes.RANDOM;0;63;1.6053695678710938;79
1;80;80;2;192;BerTypes.RANDOM;1;43;0.974959135055542;55
1;80;80;2;192;BerTypes.RANDOM;0;42;1.171133041381836;58
1;80;80;2;192;BerTypes.RANDOM;1;46;1.0599966049194336;52
1;80;80;2;192;BerTypes.RANDOM;2;73;1.6709604263305664;80
1;80;80;2;192;BerTypes.RANDOM;2;42;1.3758864402770996;62
1;80;80;2;192;BerTypes.RANDOM;0;45;1.4859240055084229;64
1;80;80;2;192;BerTypes.RANDOM;3;61;1.682976245880127;80
1;80;80;2;128;BerTypes.BURSTY;0;16;0.879183292388916;37
1;80;80;2;128;BerTypes.BURSTY;1;13;0.23833560943603516;13
1;80;80;2;128;BerTypes.BURSTY;2;12;0.34844064712524414;20
1;80;80;2;192;BerTypes.RANDOM;1;80;1.7716281414031982;84
1;80;80;2;192;BerTypes.RANDOM;3;62;2.2165260314941406;106
1;80;80;2;128;BerTypes.BURSTY;0;4;0.19711756706237793;11
1;80;80;2;128;BerTypes.BURSTY;3;12;0.6809277534484863;38
1;80;80;2;128;BerTypes.BURSTY;1;4;0.32794785499572754;19
1;80;80;2;192;BerTypes.RANDOM;2;50;1.109264850616455;62
1;80;80;2;128;BerTypes.BURSTY;2;16;0.38936328887939453;21
1;80;80;2;128;BerTypes.BURSTY;3;14;0.5296578407287598;27
1;80;80;3;288;BerTypes.RANDOM;0;76;1.6119003295898438;85
1;80;80;2;192;BerTypes.RANDOM;3;70;1.6825616359710693;82
1;80;80;3;288;BerTypes.RANDOM;0;65;1.3469781875610352;64
1;80;80;2;128;BerTypes.BURSTY;0;7;0.6506223678588867;32
1;80;80;2;128;BerTypes.BURSTY;1;10;0.393585205078125;22
1;80;80;2;128;BerTypes.BURSTY;2;14;0.46442532539367676;26
1;80;80;3;288;BerTypes.RANDOM;1;53;1.254533052444458;67
1;80;80;2;128;BerTypes.BURSTY;3;3;0.291595458984375;16
1;80;80;3;288;BerTypes.RANDOM;0;44;1.5501019954681396;63
1;80;80;3;288;BerTypes.RANDOM;2;99;2.628087282180786;117
1;80;80;3;288;BerTypes.RANDOM;1;81;2.1079328060150146;103
1;80;80;3;288;BerTypes.RANDOM;3;47;1.3422799110412598;66
1;80;80;3;192;BerTypes.BURSTY;0;11;0.3736293315887451;21
1;80;80;3;192;BerTypes.BURSTY;1;8;0.6406533718109131;30
1;80;80;3;192;BerTypes.BURSTY;2;8;0.3977243900299072;20
1;80;80;3;288;BerTypes.RANDOM;2;80;1.674769401550293;82
1;80;80;3;192;BerTypes.BURSTY;3;8;0.3409690856933594;16
1;80;80;3;288;BerTypes.RANDOM;3;62;1.6479437351226807;76
1;80;81;2;194;BerTypes.RANDOM;0;82;1.6483943462371826;77
1;80;80;3;192;BerTypes.BURSTY;0;12;1.285433053970337;35
1;80;80;3;192;BerTypes.BURSTY;1;13;0.6176769733428955;18
1;80;80;3;192;BerTypes.BURSTY;2;12;0.6848211288452148;22
1;80;81;2;194;BerTypes.RANDOM;1;69;3.1310129165649414;84
1;80;80;3;192;BerTypes.BURSTY;3;9;0.969188928604126;20
1;80;81;2;194;BerTypes.RANDOM;0;36;1.8824520111083984;56
1;80;81;2;194;BerTypes.RANDOM;2;77;2.426898241043091;74
1;80;81;2;194;BerTypes.RANDOM;3;56;1.3993909358978271;68
1;80;81;2;194;BerTypes.RANDOM;1;93;1.869729995727539;90
1;80;81;2;129;BerTypes.BURSTY;0;2;0.26972079277038574;12
1;80;81;2;129;BerTypes.BURSTY;1;13;0.3587000370025635;15
1;80;81;2;129;BerTypes.BURSTY;2;9;0.8619205951690674;26
1;80;81;2;194;BerTypes.RANDOM;2;69;2.0346970558166504;71
1;80;81;2;129;BerTypes.BURSTY;3;12;0.7268593311309814;27
1;80;80;2;192;BerTypes.RANDOM;0;49;1.8383779525756836;58
1;80;80;2;192;BerTypes.RANDOM;1;54;2.304797887802124;68
1;80;80;2;192;BerTypes.RANDOM;0;69;2.886691093444824;85
1;80;80;2;192;BerTypes.RANDOM;0;62;2.808896780014038;89
1;80;80;2;192;BerTypes.RANDOM;2;72;2.0834856033325195;79
1;80;80;2;192;BerTypes.RANDOM;1;58;1.822885513305664;70
1;80;80;2;192;BerTypes.RANDOM;1;43;1.358769416809082;50
1;80;80;2;192;BerTypes.RANDOM;3;46;1.4726297855377197;65
1;80;80;2;192;BerTypes.RANDOM;2;62;1.687812089920044;70
1;80;80;2;128;BerTypes.BURSTY;0;5;0.4516620635986328;19
1;80;80;2;128;BerTypes.BURSTY;1;11;0.51822829246521;22
1;80;80;2;192;BerTypes.RANDOM;2;83;2.1375551223754883;89
1;80;80;2;128;BerTypes.BURSTY;2;10;0.39695000648498535;17
1;80;80;2;192;BerTypes.RANDOM;3;55;1.1862549781799316;50
1;80;80;2;128;BerTypes.BURSTY;3;27;0.9643850326538086;44
1;80;80;2;128;BerTypes.BURSTY;0;2;0.22191405296325684;10
1;80;80;2;192;BerTypes.RANDOM;3;83;2.2392477989196777;90
1;80;80;2;128;BerTypes.BURSTY;1;4;0.36708831787109375;13
1;80;80;2;128;BerTypes.BURSTY;2;10;0.7642667293548584;27
1;80;80;3;288;BerTypes.RANDOM;0;86;2.2847015857696533;73
1;80;80;2;128;BerTypes.BURSTY;3;31;1.2361721992492676;34
1;80;80;3;288;BerTypes.RANDOM;1;29;1.1350953578948975;54
1;80;80;3;288;BerTypes.RANDOM;0;59;1.332641839981079;62
1;80;80;3;288;BerTypes.RANDOM;2;51;1.735666036605835;80
1;80;80;3;288;BerTypes.RANDOM;1;85;2.292772054672241;95
1;80;80;3;288;BerTypes.RANDOM;3;91;2.1654624938964844;95
1;80;80;3;288;BerTypes.RANDOM;2;65;1.7295546531677246;80
1;80;80;3;192;BerTypes.BURSTY;0;18;0.5358922481536865;24
1;80;80;3;192;BerTypes.BURSTY;1;26;0.7600436210632324;42
1;80;80;3;288;BerTypes.RANDOM;3;38;1.1653430461883545;58
1;80;80;3;192;BerTypes.BURSTY;0;6;0.22594451904296875;11
1;80;80;3;192;BerTypes.BURSTY;2;20;0.7262802124023438;35
1;80;80;3;192;BerTypes.BURSTY;1;31;1.0010700225830078;53
1;80;80;3;192;BerTypes.BURSTY;3;30;0.9759609699249268;55
1;80;80;3;192;BerTypes.BURSTY;2;4;0.2298579216003418;13
1;80;80;3;192;BerTypes.BURSTY;3;14;0.5331814289093018;30
1;80;81;2;194;BerTypes.RANDOM;0;35;1.0075745582580566;57
1;80;81;2;194;BerTypes.RANDOM;0;59;1.3320775032043457;70
1;80;81;2;194;BerTypes.RANDOM;1;80;1.6500351428985596;84
1;80;81;2;194;BerTypes.RANDOM;2;44;1.0246245861053467;56
1;80;81;2;194;BerTypes.RANDOM;1;74;2.0119869709014893;100
1;80;81;2;194;BerTypes.RANDOM;3;64;1.1910450458526611;65
1;80;80;2;192;BerTypes.RANDOM;0;71;1.7549333572387695;88
1;80;80;2;192;BerTypes.RANDOM;0;91;1.5973761081695557;77
1;80;80;2;192;BerTypes.RANDOM;1;68;1.408017873764038;73
1;80;80;2;192;BerTypes.RANDOM;0;72;1.5273146629333496;77
1;80;80;2;192;BerTypes.RANDOM;2;16;0.7972004413604736;39
1;80;80;2;192;BerTypes.RANDOM;1;90;2.1791889667510986;100
1;80;80;2;192;BerTypes.RANDOM;3;44;1.5089430809020996;63
1;80;80;2;128;BerTypes.BURSTY;0;10;0.3021373748779297;16
1;80;80;2;192;BerTypes.RANDOM;1;67;1.9484264850616455;84
1;80;80;2;128;BerTypes.BURSTY;1;6;0.29128193855285645;14
1;80;80;2;128;BerTypes.BURSTY;2;19;0.4439682960510254;24
1;80;80;2;192;BerTypes.RANDOM;2;68;1.420015811920166;70
1;80;80;2;192;BerTypes.RANDOM;2;70;1.6684246063232422;81
1;80;80;2;128;BerTypes.BURSTY;3;48;1.4080307483673096;69
1;80;80;2;192;BerTypes.RANDOM;3;53;1.1090800762176514;62
1;80;80;3;288;BerTypes.RANDOM;0;20;0.7667927742004395;43
1;80;80;2;128;BerTypes.BURSTY;0;6;0.4433715343475342;23
1;80;80;2;128;BerTypes.BURSTY;1;15;0.5092344284057617;22
1;80;80;2;192;BerTypes.RANDOM;0;29;1.6360516548156738;44
1;80;80;2;192;BerTypes.RANDOM;1;32;1.826406478881836;53
1;80;80;2;192;BerTypes.RANDOM;0;46;2.2595880031585693;69
1;80;80;2;192;BerTypes.RANDOM;0;53;2.2205286026000977;74
1;80;80;2;192;BerTypes.RANDOM;2;58;1.6155462265014648;53
1;80;80;2;192;BerTypes.RANDOM;1;53;1.7364749908447266;57
1;80;80;2;192;BerTypes.RANDOM;1;64;2.835209846496582;93
1;80;80;2;192;BerTypes.RANDOM;3;74;2.460916757583618;99
1;80;80;2;192;BerTypes.RANDOM;2;55;1.2293071746826172;63
1;80;80;2;192;BerTypes.RANDOM;2;56;1.2154111862182617;61
1;80;80;2;128;BerTypes.BURSTY;0;7;0.5402746200561523;28
1;80;80;2;128;BerTypes.BURSTY;1;8;0.31830644607543945;14
1;80;80;2;192;BerTypes.RANDOM;3;30;1.0294578075408936;50
1;80;80;2;128;BerTypes.BURSTY;0;4;0.1898198127746582;11
1;80;80;2;128;BerTypes.BURSTY;2;7;0.49134159088134766;25
1;80;80;2;128;BerTypes.BURSTY;3;3;0.17734813690185547;10
1;80;80;2;128;BerTypes.BURSTY;1;5;0.27688074111938477;16
1;80;80;2;128;BerTypes.BURSTY;2;15;0.27629899978637695;16
1;80;80;2;128;BerTypes.BURSTY;3;4;0.5475564002990723;30
1;80;80;3;288;BerTypes.RANDOM;0;82;1.240321159362793;66
1;80;80;3;288;BerTypes.RANDOM;0;61;1.4645216464996338;69
1;80;80;3;288;BerTypes.RANDOM;1;68;1.7108712196350098;76
1;80;80;3;288;BerTypes.RANDOM;1;43;0.9668669700622559;50
1;80;80;3;288;BerTypes.RANDOM;2;77;2.1920056343078613;100
1;80;80;3;288;BerTypes.RANDOM;2;82;1.8982305526733398;88
1;80;80;3;288;BerTypes.RANDOM;3;53;1.7099676132202148;75
1;80;80;3;288;BerTypes.RANDOM;3;61;1.955575942993164;82
1;80;80;3;192;BerTypes.BURSTY;0;27;0.7621729373931885;24
1;80;80;3;192;BerTypes.BURSTY;0;12;0.6686661243438721;19
1;80;80;3;192;BerTypes.BURSTY;1;10;0.7023875713348389;18
1;80;80;3;192;BerTypes.BURSTY;1;6;0.9068248271942139;25
1;80;80;3;192;BerTypes.BURSTY;2;3;0.4430067539215088;19
1;80;80;3;192;BerTypes.BURSTY;2;16;0.4937574863433838;23
1;80;80;3;192;BerTypes.BURSTY;3;1;0.45856523513793945;19
1;80;80;3;192;BerTypes.BURSTY;3;16;0.6731841564178467;28
1;80;81;2;194;BerTypes.RANDOM;0;53;1.9686212539672852;54
1;80;81;2;194;BerTypes.RANDOM;0;88;4.278042793273926;106
1;80;81;2;194;BerTypes.RANDOM;1;58;2.6101465225219727;66
1;80;81;2;194;BerTypes.RANDOM;2;40;1.5753791332244873;53
1;80;81;2;194;BerTypes.RANDOM;1;108;2.6731326580047607;93
1;80;81;2;194;BerTypes.RANDOM;3;53;1.7780694961547852;77
1;80;81;2;129;BerTypes.BURSTY;0;9;0.25684237480163574;11
1;80;81;2;129;BerTypes.BURSTY;1;2;0.260286808013916;12
1;80;81;2;129;BerTypes.BURSTY;2;1;0.21223068237304688;9
1;80;81;2;194;BerTypes.RANDOM;2;75;2.1078038215637207;89
1;80;81;2;129;BerTypes.BURSTY;3;0;0.5308177471160889;22
1;80;81;2;194;BerTypes.RANDOM;3;63;1.6437726020812988;73
1;80;81;3;291;BerTypes.RANDOM;0;70;1.5697402954101562;72
1;80;81;2;129;BerTypes.BURSTY;0;11;0.38498759269714355;18
1;80;81;2;129;BerTypes.BURSTY;1;6;0.20273470878601074;10
1;80;81;2;129;BerTypes.BURSTY;2;9;0.4711124897003174;21
1;80;81;2;129;BerTypes.BURSTY;3;9;0.37621164321899414;18
1;80;81;3;291;BerTypes.RANDOM;1;76;1.7525122165679932;85
1;80;81;3;291;BerTypes.RANDOM;2;57;1.1534984111785889;55
1;80;81;3;291;BerTypes.RANDOM;0;61;1.5963027477264404;75
1;80;81;3;291;BerTypes.RANDOM;1;87;1.6203172206878662;74
1;80;81;3;291;BerTypes.RANDOM;3;65;2.4140660762786865;101
1;80;81;3;194;BerTypes.BURSTY;0;7;0.35268211364746094;13
1;80;81;3;194;BerTypes.BURSTY;1;7;0.4269587993621826;14
1;80;81;3;194;BerTypes.BURSTY;2;4;0.2983255386352539;13
1;80;81;3;194;BerTypes.BURSTY;3;16;0.6766514778137207;25
1;80;81;3;291;BerTypes.RANDOM;2;85;2.984495162963867;96
1;80;82;2;196;BerTypes.RANDOM;0;27;1.5886974334716797;52
1;80;81;3;291;BerTypes.RANDOM;3;54;1.7091050148010254;72
1;80;81;3;194;BerTypes.BURSTY;0;17;0.5552244186401367;30
1;80;82;2;196;BerTypes.RANDOM;1;65;1.3279268741607666;72
1;80;81;3;194;BerTypes.BURSTY;1;5;0.396136999130249;21
1;80;81;3;194;BerTypes.BURSTY;2;13;0.48191404342651367;26
1;80;82;2;196;BerTypes.RANDOM;2;52;0.8814680576324463;48
1;80;81;3;194;BerTypes.BURSTY;3;8;0.5369126796722412;29
1;80;82;2;196;BerTypes.RANDOM;3;91;1.4419891834259033;79
1;80;82;2;196;BerTypes.RANDOM;0;54;1.1203701496124268;59
1;80;82;2;131;BerTypes.BURSTY;0;4;0.22745513916015625;12
1;80;82;2;131;BerTypes.BURSTY;1;2;0.35318970680236816;19
1;80;82;2;131;BerTypes.BURSTY;2;14;0.49855589866638184;27
1;80;82;2;131;BerTypes.BURSTY;3;5;0.3822808265686035;21
1;80;82;2;196;BerTypes.RANDOM;1;48;1.400585412979126;73
1;80;82;3;294;BerTypes.RANDOM;0;48;1.0267677307128906;56
1;80;82;2;196;BerTypes.RANDOM;2;56;1.3880300521850586;74
1;80;82;3;294;BerTypes.RANDOM;1;96;1.76312255859375;96
1;80;82;2;196;BerTypes.RANDOM;3;79;1.5965266227722168;84
1;80;82;2;131;BerTypes.BURSTY;0;9;0.3371763229370117;18
1;80;82;2;131;BerTypes.BURSTY;1;7;0.24544000625610352;13
1;80;82;2;131;BerTypes.BURSTY;2;2;0.2595348358154297;14
1;80;82;2;131;BerTypes.BURSTY;3;5;0.271620512008667;14
1;80;82;3;294;BerTypes.RANDOM;2;78;1.8378467559814453;100
1;80;82;3;294;BerTypes.RANDOM;0;69;1.8812308311462402;93
1;80;82;3;294;BerTypes.RANDOM;3;72;1.5485637187957764;79
1;80;82;3;196;BerTypes.BURSTY;0;9;0.2538306713104248;14
1;80;82;3;196;BerTypes.BURSTY;1;4;0.18106627464294434;10
1;80;82;3;196;BerTypes.BURSTY;2;3;0.21478605270385742;12
1;80;82;3;196;BerTypes.BURSTY;3;14;0.34520578384399414;19
1;80;82;3;294;BerTypes.RANDOM;1;62;1.3887355327606201;72
1;80;82;3;294;BerTypes.RANDOM;2;34;1.1346750259399414;60
1;80;83;2;198;BerTypes.RANDOM;0;74;1.4298160076141357;77
1;80;82;3;294;BerTypes.RANDOM;3;51;0.9330177307128906;50
